date,@Timestamp,CorrelationId,message
2021-09-14T14:23:46.382Z,2021-09-14T14:23:46.3828443+00:00,7wenqwhcksauzd5vw5vsbqtose,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.2484 ms"
2021-09-14T14:23:42.363Z,2021-09-14T14:23:42.3632354+00:00,kbxctkhm23uuve6lbswzcbxu6i,"Processing message ""normal.authorisation.request.approved"" ""4164d8b7-5779-4b85-8136-566156b6fa61"" ""completed"" in 12.5992 ms"
2021-09-14T14:23:42.096Z,2021-09-14T14:23:42.0965058+00:00,kbxctkhm23uuve6lbswzcbxu6i,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 7.5095 ms"
2021-09-14T14:23:39.881Z,2021-09-14T14:23:39.8812388+00:00,3yxwwv4sqttevcktgxi76ejk5u,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1798 ms"
2021-09-14T14:23:36.474Z,2021-09-14T14:23:36.4743873+00:00,vnl5zlegyi3enogmwrzjpqcjca,"Processing message ""normal.authorisation.request.approved"" ""eff34a00-2648-4954-acec-64e98fa1a3cb"" ""completed"" in 11.0380 ms"
2021-09-14T14:23:36.201Z,2021-09-14T14:23:36.2018856+00:00,vnl5zlegyi3enogmwrzjpqcjca,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.6456 ms"
2021-09-14T14:23:34.074Z,2021-09-14T14:23:34.0741509+00:00,m4gy5pmckajepepphn6mak3oga,"Processing message ""normal.authorisation.request.approved"" ""033e719b-efc4-4d90-a61b-57e771226cf5"" ""completed"" in 12.4909 ms"
2021-09-14T14:23:33.872Z,2021-09-14T14:23:33.8725622+00:00,m4gy5pmckajepepphn6mak3oga,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5465 ms"
2021-09-14T14:23:29.056Z,2021-09-14T14:23:29.0569373+00:00,sfbmyarqf5buda4vedvjq52dn4,"Processing message ""normal.authorisation.request.approved"" ""c46f66eb-b1ce-4264-8895-1c4f34132c62"" ""completed"" in 13.6080 ms"
2021-09-14T14:23:28.761Z,2021-09-14T14:23:28.7619068+00:00,sfbmyarqf5buda4vedvjq52dn4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6914 ms"
2021-09-14T14:23:23.126Z,2021-09-14T14:23:23.1269019+00:00,scchuz7pnv2unhzuxaywzhuula,"Processing message ""normal.authorisation.request.approved"" ""5dbce380-533a-43ec-bdf1-90bcbabbdbe8"" ""completed"" in 13.8521 ms"
2021-09-14T14:23:22.818Z,2021-09-14T14:23:22.8183486+00:00,scchuz7pnv2unhzuxaywzhuula,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3560 ms"
2021-09-14T14:23:14.096Z,2021-09-14T14:23:14.0969763+00:00,emjoff5v6i6ujgtxhs3ecbysyy,"Processing message ""normal.authorisation.request.approved"" ""a4725c6c-7a0c-46ba-b08f-9fa106b3ee88"" ""completed"" in 12.9233 ms"
2021-09-14T14:23:13.865Z,2021-09-14T14:23:13.8657911+00:00,emjoff5v6i6ujgtxhs3ecbysyy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6572 ms"
2021-09-14T14:23:00.784Z,2021-09-14T14:23:00.7843328+00:00,3b72p7wxskuuxh4fm7bxihflxq,"Processing message ""final.authorisation.request.approved"" ""9c7f1dfc-b46b-4479-ac2a-a61ec3951f21"" ""completed"" in 23.4304 ms"
2021-09-14T14:23:00.578Z,2021-09-14T14:23:00.5788283+00:00,3b72p7wxskuuxh4fm7bxihflxq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.8341 ms"
2021-09-14T14:22:48.003Z,2021-09-14T14:22:48.0032751+00:00,cg2uz6cx5wuuzcggap5ulzc7hi,"Processing message ""normal.authorisation.request.approved"" ""22b884bd-cc2c-4fcb-b962-01a146fc99c3"" ""completed"" in 16.6946 ms"
2021-09-14T14:22:47.762Z,2021-09-14T14:22:47.7628346+00:00,cg2uz6cx5wuuzcggap5ulzc7hi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8292 ms"
2021-09-14T14:22:34.870Z,2021-09-14T14:22:34.8701821+00:00,ncknj42otsgezgizudclzu37dq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2036 ms"
2021-09-14T14:22:21.700Z,2021-09-14T14:22:21.7001872+00:00,ch4uizr2umbehakno2wnvasilq,"Processing message ""final.authorisation.request.approved"" ""1d88cd5c-52b3-4607-a897-46452af43696"" ""completed"" in 22.4570 ms"
2021-09-14T14:22:21.462Z,2021-09-14T14:22:21.4628482+00:00,ch4uizr2umbehakno2wnvasilq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7796 ms"
2021-09-14T14:22:09.920Z,2021-09-14T14:22:09.9207929+00:00,pwlvguymdzmuzbjswo4ks4qis4,"Processing message ""normal.authorisation.request.approved"" ""9e898348-c704-48c6-b8a8-17c06d12b8be"" ""completed"" in 12.7539 ms"
2021-09-14T14:22:09.568Z,2021-09-14T14:22:09.5684003+00:00,pwlvguymdzmuzbjswo4ks4qis4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5916 ms"
2021-09-14T14:21:56.566Z,2021-09-14T14:21:56.5667234+00:00,u7rqgerbx6genmnrrai4k6fdze,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3597 ms"
2021-09-14T14:21:43.078Z,2021-09-14T14:21:43.0784136+00:00,65sddoraelfevdczhw6vg4zrcy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3993 ms"
2021-09-14T14:21:39.366Z,2021-09-14T14:21:39.3669538+00:00,sg4lqzah355uzaltyrwmb7zvn4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2067 ms"
2021-09-14T14:21:35.783Z,2021-09-14T14:21:35.7830592+00:00,hztwlchoxyuenisvr4ptgkkuzi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2386 ms"
2021-09-14T14:21:32.303Z,2021-09-14T14:21:32.3030424+00:00,ae6qfluuggkuvd5l6wyytllbdy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6795 ms"
2021-09-14T14:21:29.710Z,2021-09-14T14:21:29.7106343+00:00,vhpjg3mgph6ulnyfc2ff7gbqni,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 3.9334 ms"
2021-09-14T14:21:26.067Z,2021-09-14T14:21:26.0671173+00:00,j6amfxki37ku7dupm4t3xo7kee,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6802 ms"
2021-09-14T14:21:22.391Z,2021-09-14T14:21:22.3910601+00:00,bxy5koqqr2aubcqakpp5qhrco4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5763 ms"
2021-09-14T14:21:03.678Z,2021-09-14T14:21:03.6788462+00:00,pdxk5txiftnehi6kbpdef3cowa,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6800 ms"
2021-09-14T14:21:00.870Z,2021-09-14T14:21:00.8704372+00:00,kz6ejqad4kqetdj6ykveooqz5i,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3912 ms"
2021-09-14T14:20:58.279Z,2021-09-14T14:20:58.279227+00:00,7lzf3c7si3jepksvlluomlb7yy,"Processing message ""preauthorisation.request.approved"" ""fe92f415-411c-49c1-aeb2-dad94c822b7b"" ""completed"" in 27.8770 ms"
2021-09-14T14:20:58.069Z,2021-09-14T14:20:58.0693844+00:00,7lzf3c7si3jepksvlluomlb7yy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5431 ms"
2021-09-14T14:20:53.903Z,2021-09-14T14:20:53.9032833+00:00,tjeixfwyrtdubasx45ycblfshq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 7.4768 ms"
2021-09-14T14:20:51.425Z,2021-09-14T14:20:51.4251188+00:00,jlhj7yrcs7sedmkjlxvuj7t6ye,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2344 ms"
2021-09-14T14:20:48.789Z,2021-09-14T14:20:48.7892328+00:00,uww234vg27ye7obv6k7yxdndau,"Processing message ""preauthorisation.request.approved"" ""7de6d9ce-cc27-4839-84aa-58d8a9bd57c6"" ""completed"" in 11.5994 ms"
2021-09-14T14:20:48.564Z,2021-09-14T14:20:48.5643889+00:00,uww234vg27ye7obv6k7yxdndau,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1964 ms"
2021-09-14T14:20:44.472Z,2021-09-14T14:20:44.4728117+00:00,shjwb2jyqeouppxwcftyhmjfee,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.1623 ms"
2021-09-14T14:20:41.903Z,2021-09-14T14:20:41.9032632+00:00,g55jzmjcnjreldsbnjqs6ixthi,"Processing message ""preauthorisation.request.approved"" ""7c0f0c01-9c90-4f32-b6e9-7d2b43b0ae9c"" ""completed"" in 11.1511 ms"
2021-09-14T14:20:41.664Z,2021-09-14T14:20:41.6647813+00:00,g55jzmjcnjreldsbnjqs6ixthi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3687 ms"
2021-09-14T14:20:37.022Z,2021-09-14T14:20:37.0222732+00:00,sxprozo4rocuxafzu43kw2z3zi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2529 ms"
2021-09-14T14:20:34.781Z,2021-09-14T14:20:34.7816314+00:00,5ncaszk6us3ejcpu67c4dnkrw4,"Processing message ""preauthorisation.request.approved"" ""f8d8c9c9-9976-4178-b641-b5a51f8840b1"" ""completed"" in 12.2212 ms"
2021-09-14T14:20:34.561Z,2021-09-14T14:20:34.5613389+00:00,5ncaszk6us3ejcpu67c4dnkrw4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.0489 ms"
2021-09-14T14:20:29.026Z,2021-09-14T14:20:29.026829+00:00,c26jugylt3iufhxeoyaack77su,"Processing message ""preauthorisation.request.approved"" ""93af75a9-2c2b-48d0-baba-74be0830ba5b"" ""completed"" in 15.7684 ms"
2021-09-14T14:20:28.784Z,2021-09-14T14:20:28.7840229+00:00,c26jugylt3iufhxeoyaack77su,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2912 ms"
2021-09-14T14:20:23.425Z,2021-09-14T14:20:23.4259338+00:00,iieelfi5xadexplpr66hvyfmv4,"Processing message ""preauthorisation.request.approved"" ""c6de02eb-f76a-4c83-a763-a8f2ce9bd853"" ""completed"" in 82.0901 ms"
2021-09-14T14:20:22.978Z,2021-09-14T14:20:22.9785571+00:00,iieelfi5xadexplpr66hvyfmv4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3959 ms"
2021-09-14T14:20:18.967Z,2021-09-14T14:20:18.9674445+00:00,4sbs3sbg7jle7ks54n2mwzml6q,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 3.9092 ms"
2021-09-14T14:20:16.273Z,2021-09-14T14:20:16.2732329+00:00,vbwmd6x7m2we5jytcdpua6jdc4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.0908 ms"
2021-09-14T14:20:13.509Z,2021-09-14T14:20:13.5097003+00:00,uusl4k5vjwvetbueyyajuwtjbm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3917 ms"
2021-09-14T14:20:08.713Z,2021-09-14T14:20:08.7132798+00:00,zmyefeala4suld73zonex272q4,"Processing message ""preauthorisation.request.approved"" ""d7db93ad-7a25-4cd0-954e-89f812e489e5"" ""completed"" in 13.0829 ms"
2021-09-14T14:20:08.465Z,2021-09-14T14:20:08.4656622+00:00,zmyefeala4suld73zonex272q4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5819 ms"
2021-09-14T14:20:04.115Z,2021-09-14T14:20:04.1154817+00:00,3swgivsdgbhujpdm2wkvabgypu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.2442 ms"
2021-09-14T14:20:02.070Z,2021-09-14T14:20:02.0701716+00:00,5od3j7jnwnaernonmzeiidvdi4,"Processing message ""preauthorisation.request.approved"" ""40bcfbf6-89b4-4917-8938-be9b59b8938c"" ""completed"" in 13.8688 ms"
2021-09-14T14:20:01.778Z,2021-09-14T14:20:01.7781244+00:00,5od3j7jnwnaernonmzeiidvdi4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7867 ms"
2021-09-14T14:19:58.109Z,2021-09-14T14:19:58.1093455+00:00,vkt2n5t7d66ujfmmnqko5c3mve,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4727 ms"
2021-09-14T14:19:55.835Z,2021-09-14T14:19:55.8356621+00:00,nxwzinvkcq7e7kfhaywfgojr5u,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 7.3845 ms"
2021-09-14T14:19:53.678Z,2021-09-14T14:19:53.6787905+00:00,ix66ekdmixeufcwufcuoqsxqyi,"Processing message ""preauthorisation.request.approved"" ""34bdab3a-ab43-4f3a-bdb6-0666b977f483"" ""completed"" in 13.6060 ms"
2021-09-14T14:19:53.478Z,2021-09-14T14:19:53.4781243+00:00,ix66ekdmixeufcwufcuoqsxqyi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3623 ms"
2021-09-14T14:19:47.672Z,2021-09-14T14:19:47.6725823+00:00,gqamxz6de6xejkvgriz4ozxmf4,"Processing message ""final.authorisation.request.approved"" ""ecf825f6-821c-4471-850c-0c2a8ca4a03d"" ""completed"" in 12.7532 ms"
2021-09-14T14:19:47.303Z,2021-09-14T14:19:47.3039003+00:00,gqamxz6de6xejkvgriz4ozxmf4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6239 ms"
2021-09-14T14:19:38.477Z,2021-09-14T14:19:38.4778105+00:00,dordieopxgvefg4xdbbfs574ce,"Processing message ""final.authorisation.request.approved"" ""325615b9-ce80-4db4-bfee-531293ddc497"" ""completed"" in 12.3428 ms"
2021-09-14T14:19:38.263Z,2021-09-14T14:19:38.2634443+00:00,dordieopxgvefg4xdbbfs574ce,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.3272 ms"
2021-09-14T14:19:34.993Z,2021-09-14T14:19:34.993439+00:00,fdfzzbyylnbu5duzhv2a7xbs4i,"Processing message ""final.authorisation.request.approved"" ""e227d7b5-70c3-4508-96ba-a01394b27d72"" ""completed"" in 14.5507 ms"
2021-09-14T14:19:34.788Z,2021-09-14T14:19:34.7882948+00:00,fdfzzbyylnbu5duzhv2a7xbs4i,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4570 ms"
2021-09-14T14:19:32.475Z,2021-09-14T14:19:32.475837+00:00,bxrvjoqcg6uuxmfkfauejejcsq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3095 ms"
2021-09-14T14:19:28.778Z,2021-09-14T14:19:28.778266+00:00,4ftf37rkdtmupgqpt3av6cggdi,"Processing message ""final.authorisation.request.approved"" ""3312d490-0208-4979-ab56-9a63865f3396"" ""completed"" in 11.7438 ms"
2021-09-14T14:19:28.566Z,2021-09-14T14:19:28.5666655+00:00,4ftf37rkdtmupgqpt3av6cggdi,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6273 ms"
2021-09-14T14:19:26.534Z,2021-09-14T14:19:26.5341457+00:00,ybeft27dsdmufk5u4b3mbycffy,"Processing message ""final.authorisation.request.approved"" ""85c9609f-ad05-450a-a689-040a827fe536"" ""completed"" in 13.6097 ms"
2021-09-14T14:19:26.196Z,2021-09-14T14:19:26.1966692+00:00,ybeft27dsdmufk5u4b3mbycffy,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.0440 ms"
2021-09-14T14:19:21.431Z,2021-09-14T14:19:21.4319627+00:00,xvi35svwzg5utef52gwu6qgl3u,"Processing message ""final.authorisation.request.approved"" ""678b3695-df6a-42e1-bdcd-582b91159129"" ""completed"" in 11.7672 ms"
2021-09-14T14:19:21.204Z,2021-09-14T14:19:21.2041344+00:00,xvi35svwzg5utef52gwu6qgl3u,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3283 ms"
2021-09-14T14:19:17.933Z,2021-09-14T14:19:17.9332659+00:00,uagwevpjhsee3f4v7ohjk4tf5i,"Processing message ""normal.authorisation.request.approved"" ""051ad4fa-aa5c-4f84-a2ab-723b395966de"" ""completed"" in 13.2517 ms"
2021-09-14T14:19:17.621Z,2021-09-14T14:19:17.6210652+00:00,uagwevpjhsee3f4v7ohjk4tf5i,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 7.4839 ms"
2021-09-14T14:19:14.460Z,2021-09-14T14:19:14.4606037+00:00,ufzi2unxkrmerjqlsjwjgftsza,"Processing message ""normal.authorisation.request.approved"" ""f6c07f7b-96a4-4d29-880b-9d1ffd808f41"" ""completed"" in 11.7729 ms"
2021-09-14T14:19:13.986Z,2021-09-14T14:19:13.986811+00:00,ufzi2unxkrmerjqlsjwjgftsza,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6881 ms"
2021-09-14T14:18:59.065Z,2021-09-14T14:18:59.0652058+00:00,omsazskkntpedfn7ompdm5uqju,"Processing message ""preauthorisation.request.approved"" ""b97dee04-86d4-463f-94b7-fd7af1afb841"" ""completed"" in 15.2745 ms"
2021-09-14T14:18:58.675Z,2021-09-14T14:18:58.6755723+00:00,omsazskkntpedfn7ompdm5uqju,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 13.7000 ms"
2021-09-14T10:54:25.641Z,2021-09-14T10:54:25.6410127+00:00,yuxxqbfwkikexi3nk3hhcyjhti,"Processing message ""normal.authorisation.request.approved"" ""47c60e38-20db-4019-94f6-3c63b993ecc6"" ""completed"" in 51.8782 ms"
2021-09-14T10:46:01.916Z,2021-09-14T10:46:01.9164932+00:00,hzmpgiwmqire5pv42mma2ti6o4,"Processing message ""normal.authorisation.request.approved"" ""9c822ae1-77e3-45b5-baf5-5fb34381c08f"" ""completed"" in 29.3773 ms"
2021-09-14T10:46:01.556Z,2021-09-14T10:46:01.5565453+00:00,hzmpgiwmqire5pv42mma2ti6o4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.9675 ms"
2021-09-14T10:23:52.690Z,2021-09-14T10:23:52.6903353+00:00,mu2gdxfw35nupfwyu3xi2yctii,"HTTP ""POST"" ""/cap/assessments"" responded 422 in 2.2608 ms"
2021-09-14T10:23:05.797Z,2021-09-14T10:23:05.7977258+00:00,ig6clqhxvncezopoiqjxtlqc7a,"HTTP ""POST"" ""/cap/assessments"" responded 422 in 10.9390 ms"
2021-09-14T08:44:56.141Z,2021-09-14T08:44:56.1412148+00:00,vpcyiau6wnzupoqgnfwg4w5au4,"HTTP ""POST"" ""/cap/assessments"" responded 422 in 23.7849 ms"
2021-09-13T10:19:04.763Z,2021-09-13T10:19:04.7633229+00:00,0HMBDUC9HGULU:00000003,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6920 ms"
2021-09-13T10:18:54.508Z,2021-09-13T10:18:54.5084239+00:00,0HMBDUC9HGULU:00000002,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 55.0256 ms"
2021-09-11T13:03:16.599Z,2021-09-11T13:03:16.5995827+00:00,5xm5zvjyzooefftgioefsb67wm,"Processing message ""normal.authorisation.request.approved"" ""964c2826-8317-4ad5-9a94-4eb77a4d00b4"" ""completed"" in 12.8848 ms"
2021-09-11T13:03:16.273Z,2021-09-11T13:03:16.2739069+00:00,5xm5zvjyzooefftgioefsb67wm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7142 ms"
2021-09-11T13:03:12.718Z,2021-09-11T13:03:12.7180603+00:00,alpmo5s7i7fetmpmvbd2ex6xau,"Processing message ""normal.authorisation.request.approved"" ""8746d9ec-c0c4-4b61-a90c-36990213617a"" ""completed"" in 14.2887 ms"
2021-09-11T13:03:12.385Z,2021-09-11T13:03:12.3854835+00:00,alpmo5s7i7fetmpmvbd2ex6xau,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4867 ms"
2021-09-11T13:03:05.475Z,2021-09-11T13:03:05.4751405+00:00,p2fkw5o6kjeeroa365xpusvwae,"Processing message ""normal.authorisation.request.approved"" ""6eca509e-173e-4726-8044-9f0f6beb9425"" ""completed"" in 16.5298 ms"
2021-09-11T13:02:59.882Z,2021-09-11T13:02:59.8822132+00:00,xwm73ecfyjdudnooe6ulm774zy,"Processing message ""normal.authorisation.request.approved"" ""8292c1c5-81cf-4901-a3f0-e5028c42fc44"" ""completed"" in 14.4298 ms"
2021-09-11T13:02:51.657Z,2021-09-11T13:02:51.6579877+00:00,xd43w3qcu5vujpeu4dek27zyeq,"Processing message ""normal.authorisation.request.approved"" ""d63c2c74-369d-433a-8db3-c441bbdfbfb6"" ""completed"" in 13.2365 ms"
2021-09-11T13:02:51.309Z,2021-09-11T13:02:51.3094378+00:00,xd43w3qcu5vujpeu4dek27zyeq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 10.6468 ms"
2021-09-11T13:02:47.678Z,2021-09-11T13:02:47.6781523+00:00,kevcxnngg5he3e7262lflxmmbu,"Processing message ""normal.authorisation.request.approved"" ""689adeed-fca0-4104-a41e-3944783611a3"" ""completed"" in 15.2039 ms"
2021-09-11T13:02:47.318Z,2021-09-11T13:02:47.3187385+00:00,kevcxnngg5he3e7262lflxmmbu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7818 ms"
2021-09-11T13:02:40.897Z,2021-09-11T13:02:40.8974007+00:00,crkpzhkwjktudgegzdxl37wkhe,"Processing message ""normal.authorisation.request.approved"" ""1cf64472-f4c8-471b-9e18-46b7e950c9cc"" ""completed"" in 13.4101 ms"
2021-09-11T13:02:40.596Z,2021-09-11T13:02:40.5968885+00:00,crkpzhkwjktudgegzdxl37wkhe,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.4791 ms"
2021-09-11T13:02:31.251Z,2021-09-11T13:02:31.2516507+00:00,wlhgpdztc32etkk4m6e6wxr63y,"Processing message ""normal.authorisation.request.approved"" ""ba4c1091-dc23-4ce5-b904-483b097235c7"" ""completed"" in 15.6906 ms"
2021-09-11T13:02:30.832Z,2021-09-11T13:02:30.8328966+00:00,wlhgpdztc32etkk4m6e6wxr63y,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.3049 ms"
2021-09-11T13:02:17.628Z,2021-09-11T13:02:17.628695+00:00,5txg3tqfqp4ute3mwaikf4wseu,"Processing message ""normal.authorisation.request.approved"" ""e143d426-5a0e-43a8-a2dc-15aca0ccf63a"" ""completed"" in 13.1752 ms"
2021-09-11T13:02:17.239Z,2021-09-11T13:02:17.239642+00:00,5txg3tqfqp4ute3mwaikf4wseu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 7.4907 ms"
2021-09-11T13:02:02.778Z,2021-09-11T13:02:02.7786368+00:00,sepxr7oug7qujnmhsguowevt4e,"Processing message ""normal.authorisation.request.approved"" ""b88877de-8461-4f3a-86af-81cb78aa069b"" ""completed"" in 15.3515 ms"
2021-09-11T13:02:02.369Z,2021-09-11T13:02:02.369188+00:00,sepxr7oug7qujnmhsguowevt4e,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.6754 ms"
2021-09-11T13:01:46.933Z,2021-09-11T13:01:46.9331774+00:00,ahzwbrs4orwejkdx4q54lyydnu,"Processing message ""normal.authorisation.request.approved"" ""2cc53dea-c8c1-4b11-8fbb-41546266b8bb"" ""completed"" in 53.4682 ms"
2021-09-11T13:01:46.527Z,2021-09-11T13:01:46.5271857+00:00,ahzwbrs4orwejkdx4q54lyydnu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2220 ms"
2021-09-11T13:01:27.220Z,2021-09-11T13:01:27.2208157+00:00,ctunuwtwlxnujgu7qbuptanw34,"Processing message ""normal.authorisation.request.approved"" ""3a068b01-d40d-4fc4-a8e4-29a58ec555c6"" ""completed"" in 14.6208 ms"
2021-09-11T13:01:26.893Z,2021-09-11T13:01:26.8934304+00:00,ctunuwtwlxnujgu7qbuptanw34,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 5.1473 ms"
2021-09-11T13:01:13.006Z,2021-09-11T13:01:13.0066189+00:00,xbwgnfbvhf4ejp6eklj7ly6bfq,"Processing message ""normal.authorisation.request.approved"" ""715d6504-3faf-4ffa-946c-b7fce18b10f1"" ""completed"" in 14.0471 ms"
2021-09-11T13:01:12.750Z,2021-09-11T13:01:12.7501139+00:00,xbwgnfbvhf4ejp6eklj7ly6bfq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 22.0211 ms"
2021-09-11T13:00:44.139Z,2021-09-11T13:00:44.1398884+00:00,5rey3hi3mguerickwrshqez53m,"Processing message ""normal.authorisation.request.approved"" ""a35bdd66-44e5-429f-b75a-64bf6b14e25e"" ""completed"" in 14.7395 ms"
2021-09-11T13:00:43.815Z,2021-09-11T13:00:43.8159843+00:00,5rey3hi3mguerickwrshqez53m,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.2529 ms"
2021-09-11T13:00:30.083Z,2021-09-11T13:00:30.0832978+00:00,cill3oz5peleheof3tinzde4pu,"Processing message ""normal.authorisation.request.approved"" ""51328ceb-330d-4ab6-8358-21be0b3f4382"" ""completed"" in 13.7769 ms"
2021-09-11T13:00:29.733Z,2021-09-11T13:00:29.7330398+00:00,cill3oz5peleheof3tinzde4pu,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7160 ms"
2021-09-11T13:00:26.028Z,2021-09-11T13:00:26.028205+00:00,7pso3nnarbdexl3kl2kqi6tjcq,"Processing message ""normal.authorisation.request.approved"" ""a97e8bb0-6bbc-477f-b034-6a47bbd0c999"" ""completed"" in 13.4966 ms"
2021-09-11T13:00:25.661Z,2021-09-11T13:00:25.6615122+00:00,7pso3nnarbdexl3kl2kqi6tjcq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.5813 ms"
2021-09-11T13:00:09.299Z,2021-09-11T13:00:09.2993754+00:00,xxm272qnyojehijz4ayrzjhvw4,"Processing message ""normal.authorisation.request.approved"" ""e07e2631-3dd2-44ca-9c6e-1e24c1a2abcb"" ""completed"" in 14.4315 ms"
2021-09-11T13:00:08.797Z,2021-09-11T13:00:08.7971629+00:00,xxm272qnyojehijz4ayrzjhvw4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7795 ms"
2021-09-11T12:59:52.426Z,2021-09-11T12:59:52.426155+00:00,kvwjzgg2smnujjwltoq22nkfkm,"Processing message ""normal.authorisation.request.approved"" ""324116c9-51e7-4f77-ad37-fd630dc347c0"" ""completed"" in 14.3929 ms"
2021-09-11T12:59:52.004Z,2021-09-11T12:59:52.0047631+00:00,kvwjzgg2smnujjwltoq22nkfkm,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.8543 ms"
2021-09-11T12:59:38.994Z,2021-09-11T12:59:38.9946699+00:00,s6fjjq6uellujnmncppiup5mv4,"Processing message ""normal.authorisation.request.approved"" ""94a07008-a104-4d70-9354-0ad0f8cefc84"" ""completed"" in 12.1216 ms"
2021-09-11T12:59:38.606Z,2021-09-11T12:59:38.6062206+00:00,s6fjjq6uellujnmncppiup5mv4,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 4.7832 ms"
2021-09-11T12:59:26.302Z,2021-09-11T12:59:26.3022865+00:00,aou2y77fkequfkbc7gm4kig4zq,"Processing message ""normal.authorisation.request.approved"" ""dc68f461-0c2e-4886-81f2-90c6bbe6919b"" ""completed"" in 23.0980 ms"
2021-09-11T12:59:25.933Z,2021-09-11T12:59:25.9333381+00:00,aou2y77fkequfkbc7gm4kig4zq,"HTTP ""POST"" ""/cap/assessments"" responded 200 in 6.4912 ms"
2021-09-11T12:59:06.976Z,2021-09-11T12:59:06.9764589+00:00,buzfsaoto3rupp366wluzxsdlq,"Processing message ""normal.authorisation.request.approved"" ""5c90a3f6-bcc6-4761-9a05-740db069aaac"" ""completed"" in 14.3712 ms"
